open,high,low,close,percent_change,turnover,date
6105.59,6214.00,6083.01,6102.94,0.44,29232500.00,2018-01-01
6199.45,6243.03,6120.55,6125.34,-1.20,17945200.00,2018-07-17
6125.34,6152.67,6044.83,6057.69,-1.10,22292000.00,2018-07-18
6057.69,6080.65,6007.91,6014.14,-0.72,10738100.00,2018-07-19
6014.14,6014.14,5928.55,5943.86,-1.17,11557500.00,2018-07-22
5943.86,6004.85,5932.42,5998.72,0.92,9386720.00,2018-07-23
5998.72,6113.70,5998.72,6019.33,0.34,12392500.00,2018-07-24
5998.72,6027.27,5977.18,5991.26,-0.47,8889700.00,2018-07-25
5991.26,5991.26,5931.97,5942.18,-0.82,16015900.00,2018-07-26
5942.18,6003.94,5942.18,5994.85,0.89,13861800.00,2018-07-29
5994.85,5995.22,5957.79,5974.34,-0.34,9139680.00,2018-07-30
5974.34,5988.08,5925.94,5946.73,-0.46,11022800.00,2018-07-31
5946.73,5978.35,5938.69,5975.57,0.48,18292400.00,2018-08-01
5975.57,5979.98,5944.31,5949.51,-0.44,21869700.00,2018-08-02
5949.51,5980.02,5938.07,5953.15,0.06,6305470.00,2018-08-05
5953.15,5999.06,5920.53,5936.42,-0.28,11295500.00,2018-08-06
5936.42,5952.45,5892.71,5896.59,-0.67,13504300.00,2018-08-07
5896.59,5911.67,5867.24,5874.23,-0.38,10895400.00,2018-08-08
5874.23,5880.49,5761.36,5771.40,-1.75,32264700.00,2018-08-09
5771.40,5806.14,5559.18,5578.03,-3.35,56106200.00,2018-08-12
5578.03,5699.83,5495.62,5688.88,1.99,19875400.00,2018-08-13
5688.88,5714.60,5644.97,5701.89,0.23,17908600.00,2018-08-14
5701.89,5834.25,5686.80,5831.71,2.28,21230900.00,2018-08-15
5831.71,5882.06,5779.91,5801.84,-0.51,23963400.00,2018-08-16
5801.84,5823.85,5716.26,5736.98,-1.12,15601600.00,2018-08-19
5736.98,5725.54,5646.71,5661.78,-1.31,17331900.00,2018-08-20
5736.98,5681.04,5633.97,5661.27,-0.01,8623810.00,2018-08-21
5661.27,5661.27,5593.19,5604.67,-1.00,10402800.00,2018-08-22
5604.67,5604.83,5566.03,5566.03,-0.69,20766500.00,2018-08-23
5566.03,5586.68,5533.98,5564.15,-0.03,9449080.00,2018-08-26
5564.15,5579.95,5522.23,5533.12,-0.56,23195700.00,2018-08-28
5533.12,5542.27,5493.61,5494.94,-0.69,19386700.00,2018-08-29
5494.94,5527.70,5476.63,5521.15,0.48,21388400.00,2018-08-30
5521.15,5539.19,5494.80,5520.07,-0.02,36113800.00,2018-09-02
