fiscal_year,bonus_share,cash_dividend,total_dividend,book_closure_date
2080/2081,10.00,0.5263,10.5263,2024-12-24 [Closed]
2079/2080,10.00,0.5263,10.53,2023-10-11 [Closed]
2078/2079,0.00,5.2632,5.2632,2022-09-28 [Closed]
2077/2078,10.00,0.5263,10.5263,2021-10-04 [Closed]
2076/2077,10.00,5.00,15.00,2020-12-28 [Closed]
2075/2076,10.00,0.5263,10.5263,2019-12-25 [Closed]
2074/2075,10.00,5.00,15.00,2018-10-11 [Closed]
