fiscal_year,bonus_share,cash_dividend,total_dividend,book_closure_date
2081/2082,9.5,0.5,10.00,
2080/2081,5.00,0.2632,5.2632,2025-04-24 [Closed]
2078/2079,20.00,1.0526,21.0526,2023-03-17 [Closed]
2077/2078,32.3,1.7,34.00,2021-12-09 [Closed]
2076/2077,20.00,1.05,21.05,2021-02-12 [Closed]
2075/2076,24.00,1.27,25.27,2020-01-10 [Closed]
