fiscal_year,bonus_share,cash_dividend,total_dividend,book_closure_date
2080/2081,4.75,0.25,5.00,2024-12-19 [Closed]
2079/2080,4.75,0.25,5.00,2023-12-31 [Closed]
2078/2079,4.75,0.25,5.00,2022-12-28 [Closed]
2076/2077,36.5,0.00,36.5,2021-06-29 [Closed]
2074/2075,5.00,5.00,10.00,2019-06-24 [Closed]
2073/2074,10.00,0.6,10.6,2018-06-19 [Closed]
